race_id,rank,frame_number,horse_number,horse_id,sex_and_age,burden_weight,rider_id,goal_time,goal_time_dif,half_way_rank,last_time,odds,popular,horse_weight,tamer_id,owner_id,prize,total_horse_number_x,race_round,race_title,race_course,weather,ground_status,time,date,where_racecourse,race_class,running_condition,total_horse_number_y,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3,race_id-1,rank-1,frame_number-1,horse_number-1,horse_id-1,sex_and_age-1,burden_weight-1,rider_id-1,goal_time-1,goal_time_dif-1,half_way_rank-1,last_time-1,odds-1,popular-1,horse_weight-1,tamer_id-1,owner_id-1,prize-1,total_horse_number_x-1,race_round-1,race_title-1,race_course-1,weather-1,ground_status-1,time-1,date-1,where_racecourse-1,race_class-1,running_condition-1,total_horse_number_y-1,frame_number_first-1,horse_number_first-1,frame_number_second-1,horse_number_second-1,frame_number_third-1,horse_number_third-1,tansyo-1,hukusyo_first-1,hukusyo_second-1,hukusyo_third-1,wakuren-1,umaren-1,wide_1_2-1,wide_1_3-1,wide_2_3-1,umatan-1,renhuku3-1,rentan3-1,race_id-2,rank-2,frame_number-2,horse_number-2,horse_id-2,sex_and_age-2,burden_weight-2,rider_id-2,goal_time-2,goal_time_dif-2,half_way_rank-2,last_time-2,odds-2,popular-2,horse_weight-2,tamer_id-2,owner_id-2,prize-2,total_horse_number_x-2,race_round-2,race_title-2,race_course-2,weather-2,ground_status-2,time-2,date-2,where_racecourse-2,race_class-2,running_condition-2,total_horse_number_y-2,frame_number_first-2,horse_number_first-2,frame_number_second-2,horse_number_second-2,frame_number_third-2,horse_number_third-2,tansyo-2,hukusyo_first-2,hukusyo_second-2,hukusyo_third-2,wakuren-2,umaren-2,wide_1_2-2,wide_1_3-2,wide_2_3-2,umatan-2,renhuku3-2,rentan3-2,race_id-3,rank-3,frame_number-3,horse_number-3,horse_id-3,sex_and_age-3,burden_weight-3,rider_id-3,goal_time-3,goal_time_dif-3,half_way_rank-3,last_time-3,odds-3,popular-3,horse_weight-3,tamer_id-3,owner_id-3,prize-3,total_horse_number_x-3,race_round-3,race_title-3,race_course-3,weather-3,ground_status-3,time-3,date-3,where_racecourse-3,race_class-3,running_condition-3,total_horse_number_y-3,frame_number_first-3,horse_number_first-3,frame_number_second-3,horse_number_second-3,frame_number_third-3,horse_number_third-3,tansyo-3,hukusyo_first-3,hukusyo_second-3,hukusyo_third-3,wakuren-3,umaren-3,wide_1_2-3,wide_1_3-3,wide_2_3-3,umatan-3,renhuku3-3,rentan3-3,race_id-4,rank-4,frame_number-4,horse_number-4,horse_id-4,sex_and_age-4,burden_weight-4,rider_id-4,goal_time-4,goal_time_dif-4,half_way_rank-4,last_time-4,odds-4,popular-4,horse_weight-4,tamer_id-4,owner_id-4,prize-4,total_horse_number_x-4,race_round-4,race_title-4,race_course-4,weather-4,ground_status-4,time-4,date-4,where_racecourse-4,race_class-4,running_condition-4,total_horse_number_y-4,frame_number_first-4,horse_number_first-4,frame_number_second-4,horse_number_second-4,frame_number_third-4,horse_number_third-4,tansyo-4,hukusyo_first-4,hukusyo_second-4,hukusyo_third-4,wakuren-4,umaren-4,wide_1_2-4,wide_1_3-4,wide_2_3-4,umatan-4,renhuku3-4,rentan3-4,race_id-5,rank-5,frame_number-5,horse_number-5,horse_id-5,sex_and_age-5,burden_weight-5,rider_id-5,goal_time-5,goal_time_dif-5,half_way_rank-5,last_time-5,odds-5,popular-5,horse_weight-5,tamer_id-5,owner_id-5,prize-5,total_horse_number_x-5,race_round-5,race_title-5,race_course-5,weather-5,ground_status-5,time-5,date-5,where_racecourse-5,race_class-5,running_condition-5,total_horse_number_y-5,frame_number_first-5,horse_number_first-5,frame_number_second-5,horse_number_second-5,frame_number_third-5,horse_number_third-5,tansyo-5,hukusyo_first-5,hukusyo_second-5,hukusyo_third-5,wakuren-5,umaren-5,wide_1_2-5,wide_1_3-5,wide_2_3-5,umatan-5,renhuku3-5,rentan3-5
201008020301.0,10,5,9,2007105662,牡3,56.0,718,1:15.1,2,8-9,38.1875,79.6,12.0,468(+4),400,932006,50.0,16,1 R,3歳未勝利,ダ右1200m,天候 : 小雪,ダート : 稍重,発走 : 10:00,2010年2月6日,2回京都3日目,3歳未勝利,[指](馬齢),16,8,15,4,7,5,10,290,120,270,210,"1,720","1,600",500,440,"1,140","2,580","2,850","17,070",201005040204.0,13,7.0,11.0,2007105662.0,牡3,58.0,655.0,3:33.8,1/2,3-3-7-7,14.296875,47.1,9.0,462(+2),400.0,932006.0,50.0,14.0,4 R,障害3歳以上未勝利,障芝 ダート3000m,天候 : 曇,芝 : 重  ダート : 不良,発走 : 11:45,2010年10月10日,4回東京2日目,障害3歳以上未勝利,(混)(定量),14.0,5.0,7.0,3.0,3.0,1.0,1.0,"10,090","2,490",110,270,800,"8,580","3,470","9,630",470,"31,560","27,580","354,960",200910030501.0,6,5.0,6.0,2007105662.0,牡2,54.0,718.0,1:00.7,クビ,8-7,36.5,64.8,8.0,480(0),400.0,932006.0,200.0,12.0,1 R,2歳未勝利,ダ右1000m,天候 : 晴,ダート : 良,発走 : 10:20,2009年8月29日,3回小倉5日目,2歳未勝利,[指](馬齢),12.0,4.0,4.0,5.0,5.0,1.0,1.0,710,190,130,110,"1,860","1,920",430,260,180,"3,830",700,"8,380",200910030201.0,10,5.0,7.0,2007105662.0,牡2,54.0,718.0,1:00.7,1,13-13,36.5,91.7,9.0,480(-8),400.0,932006.0,70.0,14.0,1 R,2歳未勝利,ダ右1000m,天候 : 晴,ダート : 重,発走 : 10:20,2009年8月16日,3回小倉2日目,2歳未勝利,(混)[指](馬齢),14.0,4.0,5.0,2.0,2.0,7.0,11.0,470,210,"2,730",240,"9,740","20,330","4,350",450,"6,010","39,620","28,260","257,520",200910020504.0,14,5.0,8.0,2007105662.0,牡2,54.0,1037.0,1:12.3,1/2,14-14,36.40625,57.2,9.0,488(0),400.0,932006.0,500.0,15.0,4 R,2歳新馬,芝右1200m,天候 : 曇,芝 : 良,発走 : 12:10,2009年8月1日,2回小倉5日目,2歳新馬,[指](馬齢),15.0,4.0,7.0,6.0,11.0,6.0,10.0,190,110,150,140,250,600,240,230,320,900,810,"2,910",200909040101.0,11,7.0,10.0,2007105662.0,牡2,54.0,1018.0,1:29.6,6,8-9,41.09375,17.3,8.0,472(-8),400.0,932006.0,75.0,13.0,1 R,2歳未勝利,ダ右1400m,天候 : 曇,ダート : 良,発走 : 10:30,2009年9月12日,4回阪神1日目,2歳未勝利,(混)[指](馬齢),13.0,4.0,5.0,7.0,11.0,5.0,6.0,280,130,330,390,800,"1,270",650,580,"2,440","2,020","6,480","25,280"
201110010406.0,12,1,1,2007105962,牝4,54.0,1037,1:02.7,4,14-13,37.6875,32.4,6.0,444(+8),1066,431002,280.0,14,6 R,4歳以上500万下,ダ右1000m,天候 : 雪,ダート : 良,発走 : 12:40,2011年1月30日,1回小倉4日目,4歳以上500万下,[指](定量),14,6,10,6,9,8,14,"4,900","1,160",260,"1,010","13,250","15,210","4,060","17,270","1,560","45,820","142,500","1,119,780",201109050806.0,11,3.0,5.0,2007105962.0,牝4,55.0,5475.0,1:13.4,アタマ,16-16,36.6875,115.9,13.0,460(+8),1066.0,431002.0,110.0,16.0,6 R,3歳以上500万下,ダ右1200m,天候 : 曇,ダート : 良,発走 : 12:40,2011年10月2日,5回阪神8日目,3歳以上500万下,[指](定量),16.0,8.0,15.0,6.0,11.0,2.0,3.0,"1,870",440,140,170,"1,450","3,210",930,"1,170",310,"8,870","3,770","38,090",201104050912.0,17,1.0,2.0,2007105962.0,牝4,55.0,1084.0,1:49.8,10,12-12,36.3125,294.7,17.0,456(-4),1066.0,431002.0,74.0,18.0,12 R,紫竹山特別 ,芝左 外1800m,天候 : 曇,芝 : 良,発走 : 15:55,2011年11月12日,5回新潟9日目,3歳以上500万下,(混)(定量),18.0,4.0,8.0,8.0,18.0,6.0,12.0,"5,590","1,470","1,340",340,"3,700","54,740","11,050","5,180","5,730","127,100","186,110","1,302,540",201010020605.0,4,7.0,12.0,2007105962.0,牝3,54.0,1088.0,0:59.7,1.1/4,6-5,36.5,47.6,9.0,446(+8),1066.0,431002.0,75.0,14.0,5 R,3歳未勝利,ダ右1000m,天候 : 晴,ダート : 良,発走 : 12:40,2010年8月29日,2回小倉6日目,3歳未勝利,[指](馬齢),14.0,8.0,13.0,6.0,9.0,3.0,3.0,"1,080",220,390,110,"1,480","6,570","1,130",290,410,"15,810","1,910","29,140",201009050708.0,9,8.0,16.0,2007105962.0,牝3,54.0,5416.0,1:13.2,ハナ,13-13,36.90625,104.3,11.0,436(0),1066.0,431002.0,190.0,16.0,8 R,3歳以上500万下,ダ右1200m,天候 : 晴,ダート : 良,発走 : 13:50,2010年12月25日,5回阪神7日目,3歳以上500万下,(混)[指](定量),16.0,5.0,9.0,3.0,5.0,4.0,8.0,"2,570",650,220,350,"6,190","9,240","2,690","3,060",880,"23,290","22,410","133,900",201009030702.0,7,7.0,13.0,2007105962.0,牝3,54.0,5203.0,1:26.3,1.3/4,9-11,38.0,15.0,6.0,438(-14),1066.0,431002.0,130.0,16.0,2 R,3歳未勝利,ダ右1400m,天候 : 晴,ダート : 稍重,発走 : 10:50,2010年7月10日,3回阪神7日目,3歳未勝利,牝[指](馬齢),16.0,1.0,2.0,3.0,6.0,5.0,9.0,580,180,210,150,660,"2,150",760,410,480,"4,260","2,610","19,490"
202006050111.0,12,1,1,2013102117,牡7,56.0,1051,3:54.8,4,11-12-13-11,36.40625,372.7,14.0,466(+8),1031,609009,"1,616.2",15,11 R,第54回ステイヤーズS(G2),芝右 内2周3600m,天候 : 小雨,芝 : 稍重,発走 : 15:25,2020年12月5日,5回中山1日目,3歳以上オープン,(国際)(特指)(別定),15,6,11,7,13,2,3,"1,380",430,520,180,"5,890","11,100","2,950","1,140","1,360","22,550","13,890","121,150",202006040311.0,11,4.0,6.0,2013102117.0,牡7,53.0,1051.0,1:49.4,1.1/4,10-11-13-13,35.40625,131.6,14.0,460(0),1031.0,609009.0,182.0,14.0,11 R,レインボーステークス ,芝右1800m,天候 : 曇,芝 : 良,発走 : 15:45,2020年9月19日,4回中山3日目,3歳以上1600万下,(混)(ハンデ),14.0,6.0,10.0,5.0,8.0,3.0,4.0,"1,900",370,140,430,"1,020","1,580",720,"3,340","1,090","5,610","9,790","81,470",202005040209.0,7,5.0,9.0,2013102117.0,牡7,57.0,1051.0,2:27.6,クビ,7-8-8-6,35.90625,150.3,16.0,466(+6),1031.0,609009.0,"2,526.0",16.0,9 R,六社ステークス ,芝左2400m,天候 : 曇,芝 : 稍重,発走 : 14:35,2020年10月11日,4回東京2日目,3歳以上1600万下,(混)(特指)(定量),16.0,5.0,10.0,8.0,16.0,6.0,12.0,280,150,"1,200",260,"5,650","15,410","4,690",610,"7,500","21,250","35,030","182,890",202005030710.0,1,5.0,8.0,2013102117.0,牡7,53.0,1051.0,1:46.9,3.1/2,10-11-11,34.40625,188.1,14.0,458(+2),1031.0,609009.0,"1,532.2",15.0,10 R,八ヶ岳特別 ,芝左1800m,天候 : 晴,芝 : 良,発走 : 15:10,2020年6月27日,3回東京7日目,3歳以上1000万下,(混)(ハンデ),15.0,5.0,8.0,6.0,10.0,5.0,9.0,"18,810","2,470",360,190,"2,430","115,020","20,010","10,590","1,130","261,680","154,360","1,677,410",202005030110.0,12,1.0,1.0,2013102117.0,牡7,53.0,1051.0,1:20.9,クビ,15-14,33.6875,243.1,17.0,456(+2),1031.0,609009.0,"1,000.0",17.0,10 R,由比ヶ浜特別 ,芝左1400m,天候 : 曇,芝 : 良,発走 : 15:10,2020年6月6日,3回東京1日目,3歳以上1000万下,(混)(ハンデ),17.0,7.0,14.0,7.0,13.0,6.0,12.0,"1,700",530,800,920,"14,730","13,680","4,370","6,580","9,220","23,930","104,090","559,690",202005020712.0,9,5.0,7.0,2013102117.0,牡7,57.0,1051.0,1:38.6,1/2,12-12,38.59375,41.9,8.0,454(-8),1031.0,609009.0,"1,712.0",14.0,12 R,4歳以上2勝クラス,ダ左1600m,天候 : 雨,ダート : 稍重,発走 : 16:25,2020年5月16日,2回東京7日目,4歳以上2勝クラス,[指](定量),14.0,8.0,14.0,2.0,2.0,7.0,11.0,440,140,120,670,380,410,220,"1,860","1,710","1,090","5,150","21,810"
202006050510.0,6,2,4,2015100958,牡5,57.0,1150,1:54.8,1/2,5-6-5-6,38.40625,37.8,10.0,450(+4),1101,820009,741.0,16,10 R,仲冬ステークス ,ダ右1800m,天候 : 曇,ダート : 良,発走 : 14:50,2020年12月19日,5回中山5日目,3歳以上1600万下,(混)(特指)(定量),16,4,7,5,9,7,13,"1,130",410,320,610,420,"3,360","1,240","2,740","1,960","7,250","17,990","84,780",202003030411.0,8,6.0,10.0,2015100958.0,牡5,57.0,1095.0,1:46.5,アタマ,2-4-3-3,39.09375,7.1,3.0,446(-6),1101.0,820009.0,"1,537.8",14.0,11 R,奥羽ステークス ,ダ右1700m,天候 : 曇,ダート : 良,発走 : 15:25,2020年11月8日,3回福島4日目,3歳以上1600万下,(混)(特指)(定量),14.0,7.0,12.0,7.0,11.0,5.0,8.0,"1,240",370,150,530,"1,920","1,750",700,"3,030","1,270","4,240","10,270","61,840",202001020111.0,2,5.0,8.0,2015100958.0,牡5,57.0,1095.0,1:42.7,2,2-3-3-1,37.0,7.4,4.0,452(-2),1101.0,820009.0,738.4,14.0,11 R,TVh賞 ,ダ右1700m,天候 : 晴,ダート : 重,発走 : 15:25,2020年8月15日,2回札幌1日目,3歳以上1600万下,(混)(特指)(定量),14.0,1.0,1.0,5.0,8.0,5.0,7.0,380,160,220,370,790,"1,240",430,820,"1,520","2,210","5,400","20,490",202001010211.0,6,8.0,14.0,2015100958.0,牡5,55.0,1095.0,1:45.4,1.1/4,2-2-2-2,36.59375,7.0,3.0,454(+12),1101.0,820009.0,"1,038.7",14.0,11 R,報知杯大雪ハンデ ,ダ右1700m,天候 : 晴,ダート : 良,発走 : 15:35,2020年7月26日,1回札幌2日目,3歳以上1600万下,(混)[指](ハンデ),14.0,6.0,9.0,5.0,7.0,2.0,2.0,850,260,340,210,"1,180","7,810","1,930",850,"1,330","14,210","14,680","97,470",201909050710.0,12,3.0,5.0,2015100958.0,牡4,55.0,1095.0,1:53.1,3/4,5-5-5-6,39.3125,14.5,3.0,450(+2),1101.0,820009.0,500.0,16.0,10 R,摩耶ステークス ,ダ右1800m,天候 : 曇,ダート : 稍重,発走 : 15:05,2019年12月21日,5回阪神7日目,3歳以上1600万下,(混)[指](ハンデ),16.0,1.0,2.0,8.0,16.0,2.0,4.0,630,250,840,590,490,"10,840","1,910","1,770","5,200","18,150","48,460","225,730",201906050210.0,4,2.0,3.0,2015100958.0,牡4,57.0,1150.0,1:52.9,1/2,5-4-5-2,38.40625,21.0,7.0,448(+2),1101.0,820009.0,270.0,16.0,10 R,市川ステークス ,ダ右1800m,天候 : 晴,ダート : 良,発走 : 14:40,2019年12月1日,5回中山2日目,3歳以上1600万下,(混)(特指)(定量),16.0,6.0,12.0,4.0,8.0,7.0,13.0,"1,710",320,110,180,"1,630","1,960",780,"1,100",380,"6,300","3,240","31,500"
202007030303.0,15,6,12,2015100935,牡5,57.0,1160,1:14.1,1/2,13-13,37.3125,495.8,16.0,476(+1),380,251800,760.0,16,3 R,3歳以上1勝クラス,ダ左1200m,天候 : 晴,ダート : 良,発走 : 11:00,2020年12月12日,3回中京3日目,3歳以上1勝クラス,(混)[指](定量),16,7,14,7,13,4,7,200,120,460,150,"2,800","2,690",970,240,"1,370","3,620","2,630","14,250",201806010703.0,11,7.0,13.0,2015100935.0,牡3,55.0,1153.0,1:14.3,クビ,7-7,39.3125,129.7,12.0,462(-2),353.0,251800.0,300.0,16.0,3 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 稍重,発走 : 11:10,2018年1月21日,1回中山7日目,3歳未勝利,(混)[指](馬齢),16.0,8.0,16.0,4.0,7.0,5.0,9.0,590,180,110,210,290,560,310,790,340,"1,820","1,600","11,690",201803010206.0,6,3.0,5.0,2015100935.0,牡3,56.0,1117.0,1:11.7,3/4,6-4,38.3125,26.1,6.0,464(+1),1114.0,251800.0,110.0,16.0,6 R,3歳未勝利,ダ右1150m,天候 : 晴,ダート : 良,発走 : 12:40,2018年4月8日,1回福島2日目,3歳未勝利,(混)[指](定量),16.0,7.0,13.0,6.0,11.0,4.0,8.0,630,210,140,280,"1,050","1,140",470,"1,610",700,"2,110","4,700","19,210",201706050803.0,5,1.0,2.0,2015100935.0,牡2,54.0,1153.0,1:14.2,2.1/2,4-4,39.3125,78.5,9.0,464(+2),353.0,251800.0,50.0,16.0,3 R,2歳未勝利,ダ右1200m,天候 : 曇,ダート : 良,発走 : 10:35,2017年12月24日,5回中山8日目,2歳未勝利,(混)[指](馬齢),16.0,6.0,11.0,8.0,15.0,5.0,10.0,190,110,240,120,"1,390","1,860",550,150,700,"2,380","1,250","7,630",201706040205.0,16,5.0,9.0,2015100935.0,牡2,51.0,1170.0,1:40.6,1.1/2,13-9-8,38.5,121.0,15.0,468(0),353.0,251800.0,130.0,16.0,5 R,2歳新馬,芝右 外1600m,天候 : 晴,芝 : 良,発走 : 12:30,2017年9月10日,4回中山2日目,2歳新馬,(混)[指](馬齢),16.0,7.0,14.0,6.0,12.0,4.0,7.0,"5,680","1,000",130,150,700,"7,360","2,410","3,070",290,"17,270","8,950","95,230",201705040302.0,12,1.0,1.0,2015100935.0,牡2,52.0,1169.0,1:37.4,3,6-11,36.0,299.6,12.0,466(-2),353.0,251800.0,280.0,13.0,2 R,2歳未勝利,芝左1600m,天候 : 晴,芝 : 良,発走 : 10:40,2017年10月9日,4回東京3日目,2歳未勝利,(混)[指](馬齢),13.0,5.0,7.0,6.0,9.0,7.0,11.0,130,110,290,200,390,920,470,360,"1,770","1,100","2,760","6,520"
202106020510.0,2,2,3,2015100964,牡6,54.0,5525,1:13.3,3.1/2,2-2,38.59375,22.5,8.0,488(+2),1110,45803,739.8,15,10 R,アクアマリンS ,芝右 外1200m,天候 : 雨,芝 : 不良,発走 : 15:10,2021年3月13日,2回中山5日目,4歳以上1600万下,(混)(ハンデ),15,4,6,2,3,8,14,"2,950",580,560,200,"7,160","23,600","5,010","2,200","2,450","46,850","42,340","397,020",202104010711.0,9,2.0,4.0,2015100964.0,牡6,57.0,1171.0,1:10.9,1,3-2,36.6875,14.6,7.0,494(+6),1110.0,45803.0,464.9,16.0,11 R,バーデンバーデンC ,芝左1200m,天候 : 曇,芝 : 稍重,発走 : 15:25,2021年5月1日,1回新潟7日目,4歳以上1600万下,(混)(特指)(定量),16.0,7.0,13.0,6.0,11.0,8.0,16.0,"1,060",310,740,340,"7,290","19,140","4,280","1,440","4,320","36,210","48,400","311,790",202008010509.0,7,5.0,9.0,2015100964.0,牡5,57.0,5531.0,1:10.5,3/4,2-2,35.59375,13.1,5.0,488(0),1110.0,45803.0,465.7,15.0,9 R,乙訓特別 ,芝右1200m,天候 : 晴,芝 : 良,発走 : 14:35,2020年1月13日,1回京都5日目,4歳以上1000万下,(混)[指](定量),15.0,2.0,3.0,3.0,5.0,5.0,8.0,"2,620",490,150,210,"2,570","6,440","1,520","2,190",580,"17,980","12,330","108,630",202003030511.0,9,3.0,6.0,2015100964.0,牡5,57.0,1095.0,1:10.0,3/4,9-8,35.1875,13.3,6.0,488(-6),1110.0,45803.0,"1,100.0",16.0,11 R,みちのくステークス ,芝右1200m,天候 : 晴,芝 : 良,発走 : 15:20,2020年11月14日,3回福島5日目,3歳以上1600万下,(混)(特指)(定量),16.0,5.0,10.0,7.0,13.0,2.0,4.0,"2,240",580,730,300,"1,770","26,050","6,820","2,580","3,510","57,040","85,460","615,940",202003010612.0,15,3.0,5.0,2015100964.0,牡5,55.0,1019.0,1:10.3,2,4-4,35.6875,8.1,4.0,486(-2),1110.0,45803.0,290.0,16.0,12 R,米沢特別 ,芝右1200m,天候 : 曇,芝 : 良,発走 : 16:01,2020年4月26日,1回福島6日目,4歳以上1000万下,(混)(ハンデ),16.0,7.0,14.0,6.0,11.0,7.0,13.0,"2,680",860,420,250,"2,230","19,660","6,000","3,140","1,770","40,170","47,460","337,130",202002020412.0,1,2.0,2.0,2015100964.0,牡5,57.0,1095.0,1:09.5,クビ,6-6,34.8125,14.1,7.0,494(+8),1110.0,45803.0,"1,532.2",15.0,12 R,函館道新スポーツ杯 ,芝右1200m,天候 : 曇,芝 : 良,発走 : 16:05,2020年7月12日,2回函館4日目,3歳以上1000万下,(混)[指](定量),15.0,2.0,2.0,4.0,6.0,2.0,3.0,"1,410",450,660,230,"2,930","14,360","4,040","1,440","1,600","27,040","16,880","153,220"
201008040809.0,2,2,2,2007105594,牡3,56.0,732,1:51.4,1.1/2,9-8-7-6,37.09375,9.9,3.0,476(-4),1073,712800,570.4,15,9 R,あおぎりステークス ,ダ右1800m,天候 : 雨,ダート : 良,発走 : 15:01,2010年6月13日,4回京都8日目,3歳1000万下,(混)(特指)(馬齢),15,4,7,2,2,6,10,"2,370",790,340,370,"1,930","9,370","2,310","3,250","1,340","18,130","24,290","185,550",201008040109.0,3,5.0,5.0,2007105594.0,牡3,56.0,732.0,1:51.6,アタマ,7-7-7-7,36.8125,11.8,5.0,480(-6),1073.0,712800.0,483.1,10.0,9 R,昇竜ステークス ,ダ右1800m,天候 : 曇,ダート : 良,発走 : 15:01,2010年5月22日,4回京都1日目,3歳オープン,(混)(特指)(別定),10.0,8.0,10.0,1.0,1.0,5.0,5.0,"1,050",350,250,330,"2,080","3,650",960,"1,650","1,180","8,290","8,250","73,180",201008030209.0,14,8.0,17.0,2007105594.0,牡3,56.0,1104.0,1:22.0,クビ,17-15,34.5,8.6,5.0,486(+8),1073.0,712800.0,700.0,18.0,9 R,橘ステークス ,芝右 外1400m,天候 : 晴,芝 : 良,発走 : 15:01,2010年4月25日,3回京都2日目,3歳オープン,(混)(指)(別定),18.0,3.0,6.0,2.0,3.0,6.0,11.0,"2,240",760,460,200,"9,220","22,270","5,480","2,720","2,090","41,920","56,510","394,130",200909040103.0,1,3.0,3.0,2007105594.0,牡2,54.0,1014.0,1:26.3,1/2,5-4,38.0,10.1,5.0,482(0),1073.0,712800.0,700.0,10.0,3 R,2歳新馬,ダ右1400m,天候 : 曇,ダート : 良,発走 : 11:30,2009年9月12日,4回阪神1日目,2歳新馬,(混)[指](馬齢),10.0,3.0,3.0,5.0,5.0,2.0,2.0,"1,010",230,110,170,"1,050","1,150",440,850,270,"3,120","1,730","17,200",200905040109.0,1,7.0,14.0,2007105594.0,牡2,55.0,1014.0,1:25.7,3,3-3,38.40625,2.6,1.0,478(-4),1073.0,712800.0,"1,036.4",16.0,9 R,プラタナス賞 ,ダ左1400m,天候 : 晴,ダート : 良,発走 : 14:35,2009年10月10日,4回東京1日目,2歳500万下,(混)(特指)(馬齢),16.0,7.0,14.0,1.0,1.0,6.0,12.0,260,140,"1,290",150,"1,470","9,020","2,770",290,"4,410","12,960","14,080","84,780",200910020501.0,17,6.0,11.0,2007109067.0,牡2,54.0,836.0,1:13.2,クビ,14-17,37.0,305.1,16.0,498(0),1032.0,936009.0,180.0,18.0,1 R,2歳未勝利,芝右1200m,天候 : 曇,芝 : 良,発走 : 10:20,2009年8月1日,2回小倉5日目,2歳未勝利,九州産馬[指](馬齢),18.0,4.0,7.0,2.0,3.0,3.0,5.0,180,110,110,180,280,250,160,380,430,500,680,"2,010"
202006050111.0,12,1,1,2013102117,牡7,56.0,1051,3:54.8,4,11-12-13-11,36.40625,372.7,14.0,466(+8),1031,609009,"1,616.2",15,11 R,第54回ステイヤーズS(G2),芝右 内2周3600m,天候 : 小雨,芝 : 稍重,発走 : 15:25,2020年12月5日,5回中山1日目,3歳以上オープン,(国際)(特指)(別定),15,6,11,7,13,2,3,"1,380",430,520,180,"5,890","11,100","2,950","1,140","1,360","22,550","13,890","121,150",202006040311.0,11,4.0,6.0,2013102117.0,牡7,53.0,1051.0,1:49.4,1.1/4,10-11-13-13,35.40625,131.6,14.0,460(0),1031.0,609009.0,182.0,14.0,11 R,レインボーステークス ,芝右1800m,天候 : 曇,芝 : 良,発走 : 15:45,2020年9月19日,4回中山3日目,3歳以上1600万下,(混)(ハンデ),14.0,6.0,10.0,5.0,8.0,3.0,4.0,"1,900",370,140,430,"1,020","1,580",720,"3,340","1,090","5,610","9,790","81,470",202005040209.0,7,5.0,9.0,2013102117.0,牡7,57.0,1051.0,2:27.6,クビ,7-8-8-6,35.90625,150.3,16.0,466(+6),1031.0,609009.0,"2,526.0",16.0,9 R,六社ステークス ,芝左2400m,天候 : 曇,芝 : 稍重,発走 : 14:35,2020年10月11日,4回東京2日目,3歳以上1600万下,(混)(特指)(定量),16.0,5.0,10.0,8.0,16.0,6.0,12.0,280,150,"1,200",260,"5,650","15,410","4,690",610,"7,500","21,250","35,030","182,890",202005030710.0,1,5.0,8.0,2013102117.0,牡7,53.0,1051.0,1:46.9,3.1/2,10-11-11,34.40625,188.1,14.0,458(+2),1031.0,609009.0,"1,532.2",15.0,10 R,八ヶ岳特別 ,芝左1800m,天候 : 晴,芝 : 良,発走 : 15:10,2020年6月27日,3回東京7日目,3歳以上1000万下,(混)(ハンデ),15.0,5.0,8.0,6.0,10.0,5.0,9.0,"18,810","2,470",360,190,"2,430","115,020","20,010","10,590","1,130","261,680","154,360","1,677,410",202005030110.0,12,1.0,1.0,2013102117.0,牡7,53.0,1051.0,1:20.9,クビ,15-14,33.6875,243.1,17.0,456(+2),1031.0,609009.0,"1,000.0",17.0,10 R,由比ヶ浜特別 ,芝左1400m,天候 : 曇,芝 : 良,発走 : 15:10,2020年6月6日,3回東京1日目,3歳以上1000万下,(混)(ハンデ),17.0,7.0,14.0,7.0,13.0,6.0,12.0,"1,700",530,800,920,"14,730","13,680","4,370","6,580","9,220","23,930","104,090","559,690",202005020712.0,9,5.0,7.0,2013102117.0,牡7,57.0,1051.0,1:38.6,1/2,12-12,38.59375,41.9,8.0,454(-8),1031.0,609009.0,"1,712.0",14.0,12 R,4歳以上2勝クラス,ダ左1600m,天候 : 雨,ダート : 稍重,発走 : 16:25,2020年5月16日,2回東京7日目,4歳以上2勝クラス,[指](定量),14.0,8.0,14.0,2.0,2.0,7.0,11.0,440,140,120,670,380,410,220,"1,860","1,710","1,090","5,150","21,810"
